873	-1.1814211120508844e-06
874	-1.181433503916196e-06
875	-1.1814469189630472e-06
876	-1.1814610161309247e-06
877	-1.181474772238289e-06
878	-1.1814879599114647e-06
879	-1.1815005791504518e-06
880	-1.181511947834224e-06
881	-1.181521724902268e-06
882	-1.1815305924756103e-06
883	-1.181540142169979e-06
884	-1.1815517382274265e-06
885	-1.1815652669611154e-06
886	-1.181578909381642e-06
887	-1.1815905054390896e-06
888	-1.1815990319519187e-06
889	-1.1816057394753443e-06
890	-1.1816131291197962e-06
891	-1.1816226788141648e-06
892	-1.1816347296189633e-06
893	-1.181648713100003e-06
894	-1.1816633787020692e-06
895	-1.1816774758699466e-06
896	-1.1816906635431224e-06
897	-1.1817033964689472e-06
898	-1.1817164704552852e-06
899	-1.1817302265626495e-06
900	-1.181743868983176e-06
901	-1.1817559197879746e-06
902	-1.181765583169181e-06
903	-1.1817729728136328e-06
904	-1.1817780887213303e-06
905	-1.1817819540738128e-06
906	-1.1817874110420235e-06
907	-1.1817973017969052e-06
908	-1.181812876893673e-06
909	-1.1818329994639498e-06
910	-1.1818558505183319e-06
911	-1.1818805205621175e-06
912	-1.181905986413767e-06
913	-1.1819302017102018e-06
914	-1.1819502105936408e-06
915	-1.1819638530141674e-06
916	-1.1819707879112684e-06
917	-1.1819735163953737e-06
918	-1.18197669962683e-06
919	-1.1819840892712818e-06
920	-1.1819961400760803e-06
921	-1.1820109193649841e-06
922	-1.1820268355222652e-06
923	-1.1820430927400594e-06
924	-1.1820596910183667e-06
925	-1.1820761756098364e-06
926	-1.1820908412119024e-06
927	-1.182100845653622e-06
928	-1.1821055068139685e-06
929	-1.1821072121165344e-06
930	-1.182109826913802e-06
931	-1.1821156249425258e-06
932	-1.1821246062027058e-06
933	-1.1821343832707498e-06
934	-1.1821433645309298e-06
935	-1.182153482659487e-06
936	-1.1821675798273645e-06
937	-1.1821858834082377e-06
938	-1.1822054375443258e-06
939	-1.1822239684988745e-06
940	-1.182240907837695e-06
941	-1.1822565966213006e-06
942	-1.182271148536529e-06
943	-1.1822834267150029e-06
944	-1.1822922942883451e-06
